verse_id,volume_title,verse_title,word_count
27935,New Testament,Romans 1:4,22
27936,New Testament,Romans 1:5,19
27937,New Testament,Romans 1:6,10
27938,New Testament,Romans 1:7,27
27939,New Testament,Romans 1:8,21
27940,New Testament,Romans 1:9,29
27941,New Testament,Romans 1:10,24
27942,New Testament,Romans 1:11,22
27943,New Testament,Romans 1:12,19
27944,New Testament,Romans 1:13,34
27945,New Testament,Romans 1:14,19
27946,New Testament,Romans 1:15,21
27947,New Testament,Romans 1:16,33
27948,New Testament,Romans 1:17,22
27949,New Testament,Romans 1:18,22
27950,New Testament,Romans 1:19,19
27951,New Testament,Romans 1:20,35
27952,New Testament,Romans 1:21,27
27953,New Testament,Romans 1:22,8
27954,New Testament,Romans 1:23,25
27955,New Testament,Romans 1:24,22
27956,New Testament,Romans 1:25,25
27957,New Testament,Romans 1:26,25
27958,New Testament,Romans 1:27,39
27959,New Testament,Romans 1:28,29
27960,New Testament,Romans 1:29,17
27961,New Testament,Romans 1:30,14
27962,New Testament,Romans 1:31,8
27963,New Testament,Romans 1:32,29
27964,New Testament,Romans 2:1,27
27965,New Testament,Romans 2:2,19
27966,New Testament,Romans 2:3,25
27967,New Testament,Romans 2:4,23
27968,New Testament,Romans 2:5,25
27969,New Testament,Romans 2:6,10
27970,New Testament,Romans 2:7,18
27971,New Testament,Romans 2:8,18
27972,New Testament,Romans 2:9,20
27973,New Testament,Romans 2:10,20
27974,New Testament,Romans 2:11,9
27975,New Testament,Romans 2:12,28
27976,New Testament,Romans 2:13,20
27977,New Testament,Romans 2:14,28
27978,New Testament,Romans 2:15,28
27979,New Testament,Romans 2:16,18
27980,New Testament,Romans 2:17,17
27981,New Testament,Romans 2:18,18
27982,New Testament,Romans 2:19,20
27983,New Testament,Romans 2:20,22
27984,New Testament,Romans 2:21,20
27985,New Testament,Romans 2:22,21
27986,New Testament,Romans 2:23,15
27987,New Testament,Romans 2:24,16
27988,New Testament,Romans 2:25,23
27989,New Testament,Romans 2:26,18
27990,New Testament,Romans 2:27,25
27991,New Testament,Romans 2:28,20
27992,New Testament,Romans 2:29,33
27993,New Testament,Romans 3:1,13
27994,New Testament,Romans 3:2,14
27995,New Testament,Romans 3:3,17
27996,New Testament,Romans 3:4,31
27997,New Testament,Romans 3:5,24
27998,New Testament,Romans 3:6,10
27999,New Testament,Romans 3:7,24
28000,New Testament,Romans 3:8,27
28001,New Testament,Romans 3:9,26
28002,New Testament,Romans 3:10,11
28003,New Testament,Romans 3:11,12
28004,New Testament,Romans 3:12,22
28005,New Testament,Romans 3:13,21
28006,New Testament,Romans 3:14,8
28007,New Testament,Romans 3:15,7
28008,New Testament,Romans 3:16,7
28009,New Testament,Romans 3:17,9
28010,New Testament,Romans 3:18,9
28011,New Testament,Romans 3:19,34
28012,New Testament,Romans 3:20,25
28013,New Testament,Romans 3:21,19
28014,New Testament,Romans 3:22,25
28015,New Testament,Romans 3:23,12
28016,New Testament,Romans 3:24,14
28017,New Testament,Romans 3:25,31
28018,New Testament,Romans 3:26,23
28019,New Testament,Romans 3:27,19
28020,New Testament,Romans 3:28,16
28021,New Testament,Romans 3:29,20
28022,New Testament,Romans 3:30,16
28023,New Testament,Romans 3:31,16
28024,New Testament,Romans 4:1,16
28025,New Testament,Romans 4:2,16
28026,New Testament,Romans 4:3,16
28027,New Testament,Romans 4:4,15
28028,New Testament,Romans 4:5,20
28029,New Testament,Romans 4:6,17
28030,New Testament,Romans 4:7,13
28031,New Testament,Romans 4:8,12
28032,New Testament,Romans 4:9,24
28033,New Testament,Romans 4:10,19
28034,New Testament,Romans 4:11,45
28035,New Testament,Romans 4:12,34
28036,New Testament,Romans 4:13,29
28037,New Testament,Romans 4:14,21
28038,New Testament,Romans 4:15,14
28039,New Testament,Romans 4:16,50
28040,New Testament,Romans 4:17,35
28041,New Testament,Romans 4:18,26
28042,New Testament,Romans 4:19,29
28043,New Testament,Romans 4:20,19
28044,New Testament,Romans 4:21,15
28045,New Testament,Romans 4:22,9
28046,New Testament,Romans 4:23,15
28047,New Testament,Romans 4:24,24
28048,New Testament,Romans 4:25,13
28049,New Testament,Romans 5:1,15
28050,New Testament,Romans 5:2,23
28051,New Testament,Romans 5:3,15
28052,New Testament,Romans 5:4,6
28053,New Testament,Romans 5:5,25
28054,New Testament,Romans 5:6,15
28055,New Testament,Romans 5:7,21
28056,New Testament,Romans 5:8,18
28057,New Testament,Romans 5:9,17
28058,New Testament,Romans 5:10,28
28059,New Testament,Romans 5:11,23
28060,New Testament,Romans 5:12,26
28061,New Testament,Romans 5:13,19
28062,New Testament,Romans 5:14,30
28063,New Testament,Romans 5:15,43
28064,New Testament,Romans 5:16,31
28065,New Testament,Romans 5:17,32
28066,New Testament,Romans 5:18,32
28067,New Testament,Romans 5:19,21
28068,New Testament,Romans 5:20,18
28069,New Testament,Romans 5:21,22
28070,New Testament,Romans 6:1,14
28071,New Testament,Romans 6:2,14
28072,New Testament,Romans 6:3,19
28073,New Testament,Romans 6:4,36
28074,New Testament,Romans 6:5,23
28075,New Testament,Romans 6:6,25
28076,New Testament,Romans 6:7,9
28077,New Testament,Romans 6:8,16
28078,New Testament,Romans 6:9,18
28079,New Testament,Romans 6:10,19
28080,New Testament,Romans 6:11,20
28081,New Testament,Romans 6:12,18
28082,New Testament,Romans 6:13,33
28083,New Testament,Romans 6:14,18
28084,New Testament,Romans 6:15,17
28085,New Testament,Romans 6:16,30
28086,New Testament,Romans 6:17,26
28087,New Testament,Romans 6:18,12
28088,New Testament,Romans 6:19,40
28089,New Testament,Romans 6:20,13
28090,New Testament,Romans 6:21,21
28091,New Testament,Romans 6:22,23
28092,New Testament,Romans 6:23,20
28093,New Testament,Romans 7:1,27
28094,New Testament,Romans 7:2,35
28095,New Testament,Romans 7:3,44
28096,New Testament,Romans 7:4,40
28097,New Testament,Romans 7:5,27
28098,New Testament,Romans 7:6,31
28099,New Testament,Romans 7:7,36
28100,New Testament,Romans 7:8,21
28101,New Testament,Romans 7:9,18
28102,New Testament,Romans 7:10,14
28103,New Testament,Romans 7:11,14
28104,New Testament,Romans 7:12,13
28105,New Testament,Romans 7:13,37
28106,New Testament,Romans 7:14,15
28107,New Testament,Romans 7:15,23
28108,New Testament,Romans 7:16,18
28109,New Testament,Romans 7:17,16
28110,New Testament,Romans 7:18,33
28111,New Testament,Romans 7:19,19
28112,New Testament,Romans 7:20,22
28113,New Testament,Romans 7:21,16
28114,New Testament,Romans 7:22,12
28115,New Testament,Romans 7:23,30
28116,New Testament,Romans 7:24,16
28117,New Testament,Romans 7:25,28
28118,New Testament,Romans 8:1,23
28119,New Testament,Romans 8:2,22
28120,New Testament,Romans 8:3,34
28121,New Testament,Romans 8:4,21
28122,New Testament,Romans 8:5,26
28123,New Testament,Romans 8:6,16
28124,New Testament,Romans 8:7,22
28125,New Testament,Romans 8:8,11
28126,New Testament,Romans 8:9,37
28127,New Testament,Romans 8:10,21
28128,New Testament,Romans 8:11,37
28129,New Testament,Romans 8:12,14
28130,New Testament,Romans 8:13,26
28131,New Testament,Romans 8:14,17
28132,New Testament,Romans 8:15,25
28133,New Testament,Romans 8:16,15
28134,New Testament,Romans 8:17,27
28135,New Testament,Romans 8:18,25
28136,New Testament,Romans 8:19,16
28137,New Testament,Romans 8:20,22
28138,New Testament,Romans 8:21,22
28139,New Testament,Romans 8:22,15
28140,New Testament,Romans 8:23,31
28141,New Testament,Romans 8:24,25
28142,New Testament,Romans 8:25,17
28143,New Testament,Romans 8:26,33
28144,New Testament,Romans 8:27,27
28145,New Testament,Romans 8:28,25
28146,New Testament,Romans 8:29,27
28147,New Testament,Romans 8:30,25
28148,New Testament,Romans 8:31,18
28149,New Testament,Romans 8:32,26
28150,New Testament,Romans 8:33,16
28151,New Testament,Romans 8:34,31
28152,New Testament,Romans 8:35,23
28153,New Testament,Romans 8:36,22
28154,New Testament,Romans 8:37,15
28155,New Testament,Romans 8:38,22
28156,New Testament,Romans 8:39,26
28157,New Testament,Romans 9:1,19
28158,New Testament,Romans 9:2,11
28159,New Testament,Romans 9:3,19
28160,New Testament,Romans 9:4,28
28161,New Testament,Romans 9:5,22
28162,New Testament,Romans 9:6,21
28163,New Testament,Romans 9:7,20
28164,New Testament,Romans 9:8,28
28165,New Testament,Romans 9:9,19
28166,New Testament,Romans 9:10,17
28167,New Testament,Romans 9:11,32
28168,New Testament,Romans 9:12,11
28169,New Testament,Romans 9:13,13
28170,New Testament,Romans 9:14,12
28171,New Testament,Romans 9:15,26
28172,New Testament,Romans 9:16,20
28173,New Testament,Romans 9:17,35
28174,New Testament,Romans 9:18,16
28175,New Testament,Romans 9:19,18
28176,New Testament,Romans 9:20,27
28177,New Testament,Romans 9:21,22
28178,New Testament,Romans 9:22,25
28179,New Testament,Romans 9:23,23
28180,New Testament,Romans 9:24,16
28181,New Testament,Romans 9:25,24
28182,New Testament,Romans 9:26,32
28183,New Testament,Romans 9:27,25
28184,New Testament,Romans 9:28,23
28185,New Testament,Romans 9:29,26
28186,New Testament,Romans 9:30,24
28187,New Testament,Romans 9:31,17
28188,New Testament,Romans 9:32,24
28189,New Testament,Romans 9:33,24
28190,New Testament,Romans 10:1,16
28191,New Testament,Romans 10:2,17
28192,New Testament,Romans 10:3,24
28193,New Testament,Romans 10:4,15
28194,New Testament,Romans 10:5,21
28195,New Testament,Romans 10:6,29
28196,New Testament,Romans 10:7,17
28197,New Testament,Romans 10:8,26
28198,New Testament,Romans 10:9,29
28199,New Testament,Romans 10:10,17
28200,New Testament,Romans 10:11,12
28201,New Testament,Romans 10:12,25
28202,New Testament,Romans 10:13,13
28203,New Testament,Romans 10:14,34
28204,New Testament,Romans 10:15,33
28205,New Testament,Romans 10:16,17
28206,New Testament,Romans 10:17,13
28207,New Testament,Romans 10:18,25
28208,New Testament,Romans 10:19,31
28209,New Testament,Romans 10:20,27
28210,New Testament,Romans 10:21,20
28211,New Testament,Romans 11:1,27
28212,New Testament,Romans 11:2,28
28213,New Testament,Romans 11:3,21
28214,New Testament,Romans 11:4,28
28215,New Testament,Romans 11:5,18
28216,New Testament,Romans 11:6,35
28217,New Testament,Romans 11:7,22
28218,New Testament,Romans 11:8,29
28219,New Testament,Romans 11:9,22
28220,New Testament,Romans 11:10,16
28221,New Testament,Romans 11:11,29
28222,New Testament,Romans 11:12,27
28223,New Testament,Romans 11:13,19
28224,New Testament,Romans 11:14,20
28225,New Testament,Romans 11:15,25
28226,New Testament,Romans 11:16,21
28227,New Testament,Romans 11:17,34
28228,New Testament,Romans 11:18,18
28229,New Testament,Romans 11:19,15
28230,New Testament,Romans 11:20,18
28231,New Testament,Romans 11:21,16
28232,New Testament,Romans 11:22,30
28233,New Testament,Romans 11:23,23
28234,New Testament,Romans 11:24,43
28235,New Testament,Romans 11:25,39
28236,New Testament,Romans 11:26,26
28237,New Testament,Romans 11:27,14
28238,New Testament,Romans 11:28,22
28239,New Testament,Romans 11:29,10
28240,New Testament,Romans 11:30,18
28241,New Testament,Romans 11:31,17
28242,New Testament,Romans 11:32,15
28243,New Testament,Romans 11:33,25
28244,New Testament,Romans 11:34,15
28245,New Testament,Romans 11:35,15
28246,New Testament,Romans 11:36,19
28247,New Testament,Romans 12:1,27
28248,New Testament,Romans 12:2,32
28249,New Testament,Romans 12:3,44
28250,New Testament,Romans 12:4,17
28251,New Testament,Romans 12:5,16
28252,New Testament,Romans 12:6,24
28253,New Testament,Romans 12:7,14
28254,New Testament,Romans 12:8,26
28255,New Testament,Romans 12:9,16
28256,New Testament,Romans 12:10,14
28257,New Testament,Romans 12:11,10
28258,New Testament,Romans 12:12,10
28259,New Testament,Romans 12:13,9
28260,New Testament,Romans 12:14,9
28261,New Testament,Romans 12:15,12
28262,New Testament,Romans 12:16,26
28263,New Testament,Romans 12:17,16
28264,New Testament,Romans 12:18,15
28265,New Testament,Romans 12:19,24
28266,New Testament,Romans 12:20,26
28267,New Testament,Romans 12:21,10
28268,New Testament,Romans 13:1,25
28269,New Testament,Romans 13:2,19
28270,New Testament,Romans 13:3,35
28271,New Testament,Romans 13:4,46
28272,New Testament,Romans 13:5,15
28273,New Testament,Romans 13:6,19
28274,New Testament,Romans 13:7,24
28275,New Testament,Romans 13:8,19
28276,New Testament,Romans 13:9,47
28277,New Testament,Romans 13:10,15
28278,New Testament,Romans 13:11,26
28279,New Testament,Romans 13:12,28
28280,New Testament,Romans 13:13,23
28281,New Testament,Romans 13:14,20
28282,New Testament,Romans 14:1,14
28283,New Testament,Romans 14:2,15
28284,New Testament,Romans 14:3,26
28285,New Testament,Romans 14:4,30
28286,New Testament,Romans 14:5,22
28287,New Testament,Romans 14:6,52
28288,New Testament,Romans 14:7,13
28289,New Testament,Romans 14:8,28
28290,New Testament,Romans 14:9,22
28291,New Testament,Romans 14:10,27
28292,New Testament,Romans 14:11,23
28293,New Testament,Romans 14:12,13
28294,New Testament,Romans 14:13,28
28295,New Testament,Romans 14:14,31
28296,New Testament,Romans 14:15,24
28297,New Testament,Romans 14:16,9
28298,New Testament,Romans 14:17,20
28299,New Testament,Romans 14:18,16
28300,New Testament,Romans 14:19,18
28301,New Testament,Romans 14:20,24
28302,New Testament,Romans 14:21,25
28303,New Testament,Romans 14:22,22
28304,New Testament,Romans 14:23,23
28305,New Testament,Romans 15:1,18
28306,New Testament,Romans 15:2,13
28307,New Testament,Romans 15:3,21
28308,New Testament,Romans 15:4,23
28309,New Testament,Romans 15:5,19
28310,New Testament,Romans 15:6,19
28311,New Testament,Romans 15:7,15
28312,New Testament,Romans 15:8,25
28313,New Testament,Romans 15:9,30
28314,New Testament,Romans 15:10,10
28315,New Testament,Romans 15:11,14
28316,New Testament,Romans 15:12,27
28317,New Testament,Romans 15:13,27
28318,New Testament,Romans 15:14,27
28319,New Testament,Romans 15:15,29
28320,New Testament,Romans 15:16,33
28321,New Testament,Romans 15:17,17
28322,New Testament,Romans 15:18,28
28323,New Testament,Romans 15:19,30
28324,New Testament,Romans 15:20,22
28325,New Testament,Romans 15:21,23
28326,New Testament,Romans 15:22,13
28327,New Testament,Romans 15:23,21
28328,New Testament,Romans 15:24,40
28329,New Testament,Romans 15:25,11
28330,New Testament,Romans 15:26,22
28331,New Testament,Romans 15:27,33
28332,New Testament,Romans 15:28,20
28333,New Testament,Romans 15:29,24
28334,New Testament,Romans 15:30,31
28335,New Testament,Romans 15:31,28
28336,New Testament,Romans 15:32,19
28337,New Testament,Romans 15:33,10
28338,New Testament,Romans 16:1,18
28339,New Testament,Romans 16:2,35
28340,New Testament,Romans 16:3,9
28341,New Testament,Romans 16:4,25
28342,New Testament,Romans 16:5,21
28343,New Testament,Romans 16:6,8
28344,New Testament,Romans 16:7,23
28345,New Testament,Romans 16:8,7
28346,New Testament,Romans 16:9,10
28347,New Testament,Romans 16:10,12
28348,New Testament,Romans 16:11,18
28349,New Testament,Romans 16:12,19
28350,New Testament,Romans 16:13,11
28351,New Testament,Romans 16:14,13
28352,New Testament,Romans 16:15,18
28353,New Testament,Romans 16:16,13
28354,New Testament,Romans 16:17,23
28355,New Testament,Romans 16:18,28
28356,New Testament,Romans 16:19,32
28357,New Testament,Romans 16:20,23
28358,New Testament,Romans 16:21,13
28359,New Testament,Romans 16:22,11
28360,New Testament,Romans 16:23,22
28361,New Testament,Romans 16:24,12
28362,New Testament,Romans 16:25,35
28363,New Testament,Romans 16:26,30
28364,New Testament,Romans 16:27,12
28365,New Testament,1 Corinthians 1:1,18
28366,New Testament,1 Corinthians 1:2,40
28367,New Testament,1 Corinthians 1:3,16
28368,New Testament,1 Corinthians 1:4,20
28369,New Testament,1 Corinthians 1:5,16
28370,New Testament,1 Corinthians 1:6,10
28371,New Testament,1 Corinthians 1:7,17
28372,New Testament,1 Corinthians 1:8,21
28373,New Testament,1 Corinthians 1:9,18
28374,New Testament,1 Corinthians 1:10,44
28375,New Testament,1 Corinthians 1:11,26
28376,New Testament,1 Corinthians 1:12,26
28377,New Testament,1 Corinthians 1:13,17
28378,New Testament,1 Corinthians 1:14,13
28379,New Testament,1 Corinthians 1:15,12
28380,New Testament,1 Corinthians 1:16,17
28381,New Testament,1 Corinthians 1:17,28
28382,New Testament,1 Corinthians 1:18,24
28383,New Testament,1 Corinthians 1:19,22
28384,New Testament,1 Corinthians 1:20,25
28385,New Testament,1 Corinthians 1:21,28
28386,New Testament,1 Corinthians 1:22,12
28387,New Testament,1 Corinthians 1:23,15
28388,New Testament,1 Corinthians 1:24,20
28389,New Testament,1 Corinthians 1:25,18
28390,New Testament,1 Corinthians 1:26,23
28391,New Testament,1 Corinthians 1:27,31
28392,New Testament,1 Corinthians 1:28,27
28393,New Testament,1 Corinthians 1:29,8
28394,New Testament,1 Corinthians 1:30,22
28395,New Testament,1 Corinthians 1:31,15
28396,New Testament,1 Corinthians 2:1,24
28397,New Testament,1 Corinthians 2:2,16
28398,New Testament,1 Corinthians 2:3,14
28399,New Testament,1 Corinthians 2:4,23
28400,New Testament,1 Corinthians 2:5,17
28401,New Testament,1 Corinthians 2:6,27
28402,New Testament,1 Corinthians 2:7,23
28403,New Testament,1 Corinthians 2:8,23
28404,New Testament,1 Corinthians 2:9,31
28405,New Testament,1 Corinthians 2:10,22
28406,New Testament,1 Corinthians 2:11,32
28407,New Testament,1 Corinthians 2:12,31
28408,New Testament,1 Corinthians 2:13,24
28409,New Testament,1 Corinthians 2:14,29
28410,New Testament,1 Corinthians 2:15,16
28411,New Testament,1 Corinthians 2:16,21
28412,New Testament,1 Corinthians 3:1,21
28413,New Testament,1 Corinthians 3:2,25
28414,New Testament,1 Corinthians 3:3,24
28415,New Testament,1 Corinthians 3:4,18
28416,New Testament,1 Corinthians 3:5,22
28417,New Testament,1 Corinthians 3:6,10
28418,New Testament,1 Corinthians 3:7,19
28419,New Testament,1 Corinthians 3:8,23
28420,New Testament,1 Corinthians 3:9,15
28421,New Testament,1 Corinthians 3:10,34
28422,New Testament,1 Corinthians 3:11,15
28423,New Testament,1 Corinthians 3:12,15
28424,New Testament,1 Corinthians 3:13,33
28425,New Testament,1 Corinthians 3:14,15
28426,New Testament,1 Corinthians 3:15,22
28427,New Testament,1 Corinthians 3:16,19
28428,New Testament,1 Corinthians 3:17,23
28429,New Testament,1 Corinthians 3:18,27
28430,New Testament,1 Corinthians 3:19,22
28431,New Testament,1 Corinthians 3:20,14
28432,New Testament,1 Corinthians 3:21,12
28433,New Testament,1 Corinthians 3:22,23
28434,New Testament,1 Corinthians 3:23,8
28435,New Testament,1 Corinthians 4:1,20
28436,New Testament,1 Corinthians 4:2,12
28437,New Testament,1 Corinthians 4:3,27
28438,New Testament,1 Corinthians 4:4,20
28439,New Testament,1 Corinthians 4:5,39
28440,New Testament,1 Corinthians 4:6,46
28441,New Testament,1 Corinthians 4:7,34
28442,New Testament,1 Corinthians 4:8,30
28443,New Testament,1 Corinthians 4:9,33
28444,New Testament,1 Corinthians 4:10,26
28445,New Testament,1 Corinthians 4:11,21
28446,New Testament,1 Corinthians 4:12,16
28447,New Testament,1 Corinthians 4:13,23
28448,New Testament,1 Corinthians 4:14,16
28449,New Testament,1 Corinthians 4:15,26
28450,New Testament,1 Corinthians 4:16,9
28451,New Testament,1 Corinthians 4:17,40
28452,New Testament,1 Corinthians 4:18,13
28453,New Testament,1 Corinthians 4:19,26
28454,New Testament,1 Corinthians 4:20,12
28455,New Testament,1 Corinthians 4:21,20
28456,New Testament,1 Corinthians 5:1,30
28457,New Testament,1 Corinthians 5:2,24
28458,New Testament,1 Corinthians 5:3,27
28459,New Testament,1 Corinthians 5:4,24
28460,New Testament,1 Corinthians 5:5,26
28461,New Testament,1 Corinthians 5:6,16
28462,New Testament,1 Corinthians 5:7,26
28463,New Testament,1 Corinthians 5:8,27
28464,New Testament,1 Corinthians 5:9,12
28465,New Testament,1 Corinthians 5:10,28
28466,New Testament,1 Corinthians 5:11,44
28467,New Testament,1 Corinthians 5:12,21
28468,New Testament,1 Corinthians 5:13,16
28469,New Testament,1 Corinthians 6:1,20
28470,New Testament,1 Corinthians 6:2,28
28471,New Testament,1 Corinthians 6:3,17
28472,New Testament,1 Corinthians 6:4,22
28473,New Testament,1 Corinthians 6:5,29
28474,New Testament,1 Corinthians 6:6,12
28475,New Testament,1 Corinthians 6:7,34
28476,New Testament,1 Corinthians 6:8,10
28477,New Testament,1 Corinthians 6:9,30
28478,New Testament,1 Corinthians 6:10,16
28479,New Testament,1 Corinthians 6:11,32
28480,New Testament,1 Corinthians 6:12,29
28481,New Testament,1 Corinthians 6:13,34
28482,New Testament,1 Corinthians 6:14,18
28483,New Testament,1 Corinthians 6:15,29
28484,New Testament,1 Corinthians 6:16,23
28485,New Testament,1 Corinthians 6:17,11
28486,New Testament,1 Corinthians 6:18,22
28487,New Testament,1 Corinthians 6:19,29
28488,New Testament,1 Corinthians 6:20,20
28489,New Testament,1 Corinthians 7:1,20
28490,New Testament,1 Corinthians 7:2,19
28491,New Testament,1 Corinthians 7:3,17
28492,New Testament,1 Corinthians 7:4,27
28493,New Testament,1 Corinthians 7:5,35
28494,New Testament,1 Corinthians 7:6,10
28495,New Testament,1 Corinthians 7:7,28
28496,New Testament,1 Corinthians 7:8,19
28497,New Testament,1 Corinthians 7:9,17
28498,New Testament,1 Corinthians 7:10,20
28499,New Testament,1 Corinthians 7:11,24
28500,New Testament,1 Corinthians 7:12,32
28501,New Testament,1 Corinthians 7:13,24
28502,New Testament,1 Corinthians 7:14,28
28503,New Testament,1 Corinthians 7:15,27
28504,New Testament,1 Corinthians 7:16,24
28505,New Testament,1 Corinthians 7:17,26
28506,New Testament,1 Corinthians 7:18,21
28507,New Testament,1 Corinthians 7:19,15
28508,New Testament,1 Corinthians 7:20,12
28509,New Testament,1 Corinthians 7:21,20
28510,New Testament,1 Corinthians 7:22,26
28511,New Testament,1 Corinthians 7:23,13
28512,New Testament,1 Corinthians 7:24,12
28513,New Testament,1 Corinthians 7:25,27
28514,New Testament,1 Corinthians 7:26,23
28515,New Testament,1 Corinthians 7:27,21
28516,New Testament,1 Corinthians 7:28,30
28517,New Testament,1 Corinthians 7:29,23
28518,New Testament,1 Corinthians 7:30,27
28519,New Testament,1 Corinthians 7:31,18
28520,New Testament,1 Corinthians 7:32,26
28521,New Testament,1 Corinthians 7:33,20
28522,New Testament,1 Corinthians 7:34,49
28523,New Testament,1 Corinthians 7:35,33
28524,New Testament,1 Corinthians 7:36,37
28525,New Testament,1 Corinthians 7:37,33
28526,New Testament,1 Corinthians 7:38,20
28527,New Testament,1 Corinthians 7:39,34
28528,New Testament,1 Corinthians 7:40,22
28529,New Testament,1 Corinthians 8:1,20
28530,New Testament,1 Corinthians 8:2,19
28531,New Testament,1 Corinthians 8:3,12
28532,New Testament,1 Corinthians 8:4,34
28533,New Testament,1 Corinthians 8:5,22
28534,New Testament,1 Corinthians 8:6,33
28535,New Testament,1 Corinthians 8:7,35
28536,New Testament,1 Corinthians 8:8,25
28537,New Testament,1 Corinthians 8:9,19
28538,New Testament,1 Corinthians 8:10,36
28539,New Testament,1 Corinthians 8:11,13
28540,New Testament,1 Corinthians 8:12,17
28541,New Testament,1 Corinthians 8:13,24
28542,New Testament,1 Corinthians 9:1,25
28543,New Testament,1 Corinthians 9:2,25
28544,New Testament,1 Corinthians 9:3,10
28545,New Testament,1 Corinthians 9:4,9
28546,New Testament,1 Corinthians 9:5,25
28547,New Testament,1 Corinthians 9:6,12
28548,New Testament,1 Corinthians 9:7,35
28549,New Testament,1 Corinthians 9:8,15
28550,New Testament,1 Corinthians 9:9,29
28551,New Testament,1 Corinthians 9:10,37
28552,New Testament,1 Corinthians 9:11,20
28553,New Testament,1 Corinthians 9:12,32
28554,New Testament,1 Corinthians 9:13,30
28555,New Testament,1 Corinthians 9:14,17
28556,New Testament,1 Corinthians 9:15,39
28557,New Testament,1 Corinthians 9:16,29
28558,New Testament,1 Corinthians 9:17,25
28559,New Testament,1 Corinthians 9:18,30
28560,New Testament,1 Corinthians 9:19,22
28561,New Testament,1 Corinthians 9:20,36
28562,New Testament,1 Corinthians 9:21,30
28563,New Testament,1 Corinthians 9:22,29
28564,New Testament,1 Corinthians 9:23,16
28565,New Testament,1 Corinthians 9:24,23
28566,New Testament,1 Corinthians 9:25,26
28567,New Testament,1 Corinthians 9:26,17
28568,New Testament,1 Corinthians 9:27,28
28569,New Testament,1 Corinthians 10:1,25
28570,New Testament,1 Corinthians 10:2,13
28571,New Testament,1 Corinthians 10:3,8
28572,New Testament,1 Corinthians 10:4,23
28573,New Testament,1 Corinthians 10:5,17
28574,New Testament,1 Corinthians 10:6,20
28575,New Testament,1 Corinthians 10:7,26
28576,New Testament,1 Corinthians 10:8,19
28577,New Testament,1 Corinthians 10:9,16
28578,New Testament,1 Corinthians 10:10,15
28579,New Testament,1 Corinthians 10:11,25
28580,New Testament,1 Corinthians 10:12,12
28581,New Testament,1 Corinthians 10:13,49
28582,New Testament,1 Corinthians 10:14,7
28583,New Testament,1 Corinthians 10:15,11
28584,New Testament,1 Corinthians 10:16,32
28585,New Testament,1 Corinthians 10:17,19
28586,New Testament,1 Corinthians 10:18,17
28587,New Testament,1 Corinthians 10:19,22
28588,New Testament,1 Corinthians 10:20,29
28589,New Testament,1 Corinthians 10:21,27
28590,New Testament,1 Corinthians 10:22,12
28591,New Testament,1 Corinthians 10:23,23
28592,New Testament,1 Corinthians 10:24,11
28593,New Testament,1 Corinthians 10:25,14
28594,New Testament,1 Corinthians 10:26,10
28595,New Testament,1 Corinthians 10:27,30
28596,New Testament,1 Corinthians 10:28,36
28597,New Testament,1 Corinthians 10:29,20
28598,New Testament,1 Corinthians 10:30,21
28599,New Testament,1 Corinthians 10:31,17
28600,New Testament,1 Corinthians 10:32,17
28601,New Testament,1 Corinthians 10:33,24
28602,New Testament,1 Corinthians 11:1,12
28603,New Testament,1 Corinthians 11:2,22
28604,New Testament,1 Corinthians 11:3,30
28605,New Testament,1 Corinthians 11:4,12
28606,New Testament,1 Corinthians 11:5,25
28607,New Testament,1 Corinthians 11:6,30
28608,New Testament,1 Corinthians 11:7,29
28609,New Testament,1 Corinthians 11:8,14
28610,New Testament,1 Corinthians 11:9,14
28611,New Testament,1 Corinthians 11:10,16
28612,New Testament,1 Corinthians 11:11,17
28613,New Testament,1 Corinthians 11:12,22
28614,New Testament,1 Corinthians 11:13,13
28615,New Testament,1 Corinthians 11:14,20
28616,New Testament,1 Corinthians 11:15,22
28617,New Testament,1 Corinthians 11:16,18
28618,New Testament,1 Corinthians 11:17,24
28619,New Testament,1 Corinthians 11:18,24
28620,New Testament,1 Corinthians 11:19,19
28621,New Testament,1 Corinthians 11:20,16
28622,New Testament,1 Corinthians 11:21,19
28623,New Testament,1 Corinthians 11:22,40
28624,New Testament,1 Corinthians 11:23,28
28625,New Testament,1 Corinthians 11:24,28
28626,New Testament,1 Corinthians 11:25,36
28627,New Testament,1 Corinthians 11:26,21
28628,New Testament,1 Corinthians 11:27,25
28629,New Testament,1 Corinthians 11:28,19
28630,New Testament,1 Corinthians 11:29,18
28631,New Testament,1 Corinthians 11:30,13
28632,New Testament,1 Corinthians 11:31,11
28633,New Testament,1 Corinthians 11:32,20
28634,New Testament,1 Corinthians 11:33,13
28635,New Testament,1 Corinthians 11:34,28
28636,New Testament,1 Corinthians 12:1,11
28637,New Testament,1 Corinthians 12:2,17
28638,New Testament,1 Corinthians 12:3,34
28639,New Testament,1 Corinthians 12:4,10
28640,New Testament,1 Corinthians 12:5,10
28641,New Testament,1 Corinthians 12:6,17
28642,New Testament,1 Corinthians 12:7,14
28643,New Testament,1 Corinthians 12:8,22
28644,New Testament,1 Corinthians 12:9,17
28645,New Testament,1 Corinthians 12:10,26
28646,New Testament,1 Corinthians 12:11,18
28647,New Testament,1 Corinthians 12:12,27
